0.652527504800105, 8.613264246512754e-36
0.6545322644527545, 6.896882121144818e-36
0.6565431833266402, 3.35309737391247e-36
0.6585602803447321, 2.5486327465654926e-36
0.6605835744881373, 1.1669492193146846e-36
0.6646488303670699, 9.264050773659908e-37
0.6687391039818341, 4.980643683261299e-37
0.6687391039818341, 3.72913800731806e-37
0.6728545492925067, 1.732790164627552e-37
0.6728545492925067, 1.371473185620667e-37
0.6790752533091233, 6.995848078291159e-38
0.6802124538551981, 5.361037392559088e-38
0.6953773451944245, 2.2067404775434165e-38
0.6991561085519988, 1.0065262590148482e-38
0.7035786360361639, 7.917326705314126e-39
0.7132367253674243, 3.9763622796837896e-39
0.7146968293818918, 3.099406097945187e-39
0.7264857830560237, 1.5501974456790715e-39
0.7348911355017201, 1.2064139196616656e-39
0.7399809547252871, 1.0762562003216972e-39
0.758365275005847, 5.889519969973839e-40
0.7663162672396405, 4.512827574831124e-40
0.7924535891441914, 2.2714903241881996e-40
0.8033864371188645, 1.7219068503163684e-40
0.8238513156695644, 8.828010251693576e-41
0.8375186269054925, 6.734555227679147e-41
0.870324241917088, 3.364646461771013e-41
0.8925550873537786, 2.6562373802123486e-41
0.9400155405774606, 1.3565594485374018e-41
0.9615980807012219, 1.0628186559464321e-41
1.021187368908217, 5.103113639662129e-42
1.055644810795626, 4.147322532077675e-42
1.1658913379780471, 2.196347422888088e-42
1.2081928135989897, 1.7703835608050677e-42
1.4092574082596867, 1.0856199906521089e-42
1.5030288091157091, 9.24650500310317e-43
1.7683811200796506, 6.021447312024738e-43
1.8918429680690187, 5.416715063871734e-43
1.9627813822694848, 5.265653382051143e-43
2.302227606988356, 3.932353433052322e-43
2.4629606478602923, 3.798350848215391e-43
2.56316494482251, 3.7621357435037955e-43
3.071698190125833, 3.3858497842098607e-43
3.286152829294031, 3.303459294393712e-43
3.4198482800337255, 3.3019526043394378e-43
4.148945924868718, 3.451349325146206e-43
4.493408870074675, 3.5482031354318e-43
5.546975107548254, 3.8309317034056136e-43
5.922120970233086, 3.90874465387569e-43
7.385813606796643, 4.613134777705516e-43
7.901463873838095, 4.824056112500274e-43
8.222930898956074, 4.883843222687314e-43
9.85436462482605, 5.6385956619679334e-43
10.542360019895243, 5.923363790483077e-43
10.971270556908461, 5.999511554309431e-43
13.067558048445221, 7.461384787175879e-43
13.97988675804868, 8.019053649186592e-43
14.548651316028401, 8.14812117263915e-43
17.417292422903426, 1.0212431106815517e-42
18.53828112481849, 1.0895892966314822e-42
22.838184882558973, 1.3762667161348802e-42
24.432662723510237, 1.4791298059368278e-42
25.426693136968648, 1.495413435521508e-42
29.824021881981267, 1.8247762977618648e-42
